"GeneSymbol","chr","Aberration","q-value","AberrantRegion","GeneRegion"
"AL590726.2",9,"Amp",0.188822488192538,"9:66189025-1","9:30771095-30771197"
"KRT18P66",9,"Amp",0.188822488192538,"9:66189025-1","9:30773462-30774730"
"AL590726.1",9,"Amp",0.188822488192538,"9:66189025-1","9:30774226-30774317"
"KRT18P36",9,"Amp",0.188822488192538,"9:66189025-1","9:30799469-30800744"
"RPS26P2",9,"Amp",0.188822488192538,"9:66189025-1","9:30831876-30832223"
"FTLP4",9,"Amp",0.188822488192538,"9:66189025-1","9:30935483-30935975"
"HSPA8P17",9,"Amp",0.188822488192538,"9:66189025-1","9:30988083-30990570"
"RP11-572H4.1",9,"Amp",0.188822488192538,"9:66189025-1","9:31165616-31166978"
"SLC25A6P2",9,"Amp",0.188822488192538,"9:66189025-1","9:31253899-31254775"
"RP11-271O3.1",9,"Amp",0.188822488192538,"9:66189025-1","9:31371609-31381488"
"RP11-291J9.1",9,"Amp",0.188822488192538,"9:66189025-1","9:31505278-31505941"
"RP11-291J9.2",9,"Amp",0.188822488192538,"9:66189025-1","9:31505944-31506613"
"HMGB3P23",9,"Amp",0.188822488192538,"9:66189025-1","9:31644574-31645158"
"RNA5SP281",9,"Amp",0.188822488192538,"9:66189025-1","9:32293556-32293690"
"SLC25A5P8",9,"Amp",0.188822488192538,"9:66189025-1","9:32333455-32334352"
"ACO1",9,"Amp",0.188822488192538,"9:66189025-1","9:32384618-32454767"
"DDX58",9,"Amp",0.188822488192538,"9:66189025-1","9:32455300-32526322"
"TOPORS",9,"Amp",0.188822488192538,"9:66189025-1","9:32540542-32552551"
"AL353671.2",9,"Amp",0.188822488192538,"9:66189025-1","9:32547881-32548148"
"AL353671.1",9,"Amp",0.188822488192538,"9:66189025-1","9:32548215-32548487"
"TOPORS-AS1",9,"Amp",0.188822488192538,"9:66189025-1","9:32551142-32567003"
"NDUFB6",9,"Amp",0.188822488192538,"9:66189025-1","9:32552997-32573160"
"AL353671.3",9,"Amp",0.188822488192538,"9:66189025-1","9:32553187-32553801"
"AL353671.4",9,"Amp",0.188822488192538,"9:66189025-1","9:32556904-32557921"
"RP11-205M20.7",9,"Amp",0.188822488192538,"9:66189025-1","9:32566146-32567124"
"GVQW1",9,"Amp",0.188822488192538,"9:66189025-1","9:32566787-32568619"
"TAF1L",9,"Amp",0.188822488192538,"9:66189025-1","9:32629452-32635667"
"AL589642.1",9,"Amp",0.188822488192538,"9:66189025-1","9:32629452-32635667"
"RP11-555J4.4",9,"Amp",0.188822488192538,"9:66189025-1","9:32633452-32648683"
"RP11-555J4.3",9,"Amp",0.188822488192538,"9:66189025-1","9:32643101-32645024"
"RP11-555J4.2",9,"Amp",0.188822488192538,"9:66189025-1","9:32676061-32676518"
"RP11-462B18.1",9,"Amp",0.188822488192538,"9:66189025-1","9:32727067-32727520"
"AL157884.1",9,"Amp",0.188822488192538,"9:66189025-1","9:32764294-32764420"
"TMEM215",9,"Amp",0.188822488192538,"9:66189025-1","9:32783497-32787397"
"Y_RNA",9,"Amp",0.188822488192538,"9:66189025-1","9:32820249-32820356"
"RP11-462B18.3",9,"Amp",0.188822488192538,"9:66189025-1","9:32836573-32869593"
"RP11-462B18.2",9,"Amp",0.188822488192538,"9:66189025-1","9:32840596-32841760"
"RP11-562M8.4",9,"Amp",0.188822488192538,"9:66189025-1","9:32926049-32926448"
"ASS1P12",9,"Amp",0.188822488192538,"9:66189025-1","9:32945994-32947220"
"APTX",9,"Amp",0.188822488192538,"9:66189025-1","9:32972604-33025166"
"TCEA1P4",9,"Amp",0.188822488192538,"9:66189025-1","9:32979558-32980401"
"RP11-54K16.2",9,"Amp",0.188822488192538,"9:66189025-1","9:33019680-33020163"
"DNAJA1",9,"Amp",0.188822488192538,"9:66189025-1","9:33025209-33039905"
"SMU1",9,"Amp",0.188822488192538,"9:66189025-1","9:33041762-33076665"
"AL162590.1",9,"Amp",0.188822488192538,"9:66189025-1","9:33042107-33042214"
"B4GALT1",9,"Amp",0.188822488192538,"9:66189025-1","9:33104080-33167354"
"RP11-326F20.5",9,"Amp",0.188822488192538,"9:66189025-1","9:33166973-33179981"
"RNU4ATAC15P",9,"Amp",0.188822488192538,"9:66189025-1","9:33174168-33174293"
"SPINK4",9,"Amp",0.188822488192538,"9:66189025-1","9:33218363-33248565"
"BAG1",9,"Amp",0.188822488192538,"9:66189025-1","9:33247818-33264761"
"CHMP5",9,"Amp",0.188822488192538,"9:66189025-1","9:33264940-33281977"
"NFX1",9,"Amp",0.188822488192538,"9:66189025-1","9:33290509-33371155"
"Y_RNA",9,"Amp",0.188822488192538,"9:66189025-1","9:33352786-33352872"
"AQP7",9,"Amp",0.188822488192538,"9:66189025-1","9:33384765-33402643"
"AQP7",9,"Amp",0.188822488192538,"9:66189025-1","9:33384765-33402643"
"AQP7",9,"Amp",0.188822488192538,"9:66189025-1","9:33384765-33402643"
"RP11-311H10.4",9,"Amp",0.188822488192538,"9:66189025-1","9:33402855-33409946"
"AQP3",9,"Amp",0.188822488192538,"9:66189025-1","9:33441152-33447609"
"RP11-311H10.7",9,"Amp",0.188822488192538,"9:66189025-1","9:33449753-33449939"
"NOL6",9,"Amp",0.188822488192538,"9:66189025-1","9:33461439-33473928"
"SUGT1P",9,"Amp",0.188822488192538,"9:66189025-1","9:33503653-33510709"
"RP11-255A11.2",9,"Amp",0.188822488192538,"9:66189025-1","9:33512957-33514771"
"ANKRD18B",9,"Amp",0.188822488192538,"9:66189025-1","9:33524392-33573007"
"RP11-255A11.4",9,"Amp",0.188822488192538,"9:66189025-1","9:33574359-33574586"
"SNX18P7",9,"Amp",0.188822488192538,"9:66189025-1","9:33576378-33577012"
"CYP4F26P",9,"Amp",0.188822488192538,"9:66189025-1","9:33580693-33605289"
"PRSS3P4",9,"Amp",0.188822488192538,"9:66189025-1","9:33613846-33614007"
"TRBV20OR9-2",9,"Amp",0.188822488192538,"9:66189025-1","9:33617760-33618504"
"ANXA2P2",9,"Amp",0.188822488192538,"9:66189025-1","9:33624223-33625532"
"TRBV21OR9-2",9,"Amp",0.188822488192538,"9:66189025-1","9:33629119-33629584"
"TRBV22OR9-2",9,"Amp",0.188822488192538,"9:66189025-1","9:33634109-33634244"
"TRBV23OR9-2",9,"Amp",0.188822488192538,"9:66189025-1","9:33638033-33638492"
"TRBV24OR9-2",9,"Amp",0.188822488192538,"9:66189025-1","9:33649045-33649612"
"TRBV25OR9-2",9,"Amp",0.188822488192538,"9:66189025-1","9:33662164-33662661"
"PTENP1",9,"Amp",0.188822488192538,"9:66189025-1","9:33673502-33677497"
"TRBV26OR9-2",9,"Amp",0.188822488192538,"9:66189025-1","9:33695765-33696057"
"RP11-384P7.7",9,"Amp",0.188822488192538,"9:66189025-1","9:33697457-33700984"
"RP11-384P7.5",9,"Amp",0.188822488192538,"9:66189025-1","9:33719688-33722553"
"RP11-384P7.6",9,"Amp",0.188822488192538,"9:66189025-1","9:33732973-33738414"
"PRSS3",9,"Amp",0.188822488192538,"9:66189025-1","9:33750515-33799230"
"RP11-133O22.6",9,"Amp",0.188822488192538,"9:66189025-1","9:33785948-33818793"
"TRBV29OR9-2",9,"Amp",0.188822488192538,"9:66189025-1","9:33786526-33786826"
"UBE2R2",9,"Amp",0.188822488192538,"9:66189025-1","9:33817565-33920402"
"Y_RNA",9,"Amp",0.188822488192538,"9:66189025-1","9:33830976-33831076"
"RNU4ATAC11P",9,"Amp",0.188822488192538,"9:66189025-1","9:33868538-33868663"
"RP11-176F3.7",9,"Amp",0.188822488192538,"9:66189025-1","9:33909607-33911120"
"UBAP2",9,"Amp",0.188822488192538,"9:66189025-1","9:33921691-34048947"
"SNORD121B",9,"Amp",0.188822488192538,"9:66189025-1","9:33934294-33934374"
"SNORD121A",9,"Amp",0.188822488192538,"9:66189025-1","9:33952767-33952848"
"OSTCP8",9,"Amp",0.188822488192538,"9:66189025-1","9:33968069-33968516"
"RNU7-36P",9,"Amp",0.188822488192538,"9:66189025-1","9:34018258-34018319"
"RN7SKP114",9,"Amp",0.188822488192538,"9:66189025-1","9:34049964-34050242"
"RP11-537H15.3",9,"Amp",0.188822488192538,"9:66189025-1","9:34084330-34096223"
"DCAF12",9,"Amp",0.188822488192538,"9:66189025-1","9:34086385-34127397"
"TUBB4BP2",9,"Amp",0.188822488192538,"9:66189025-1","9:34109169-34109966"
"RP11-537H15.4",9,"Amp",0.188822488192538,"9:66189025-1","9:34133155-34134694"
"AL353662.3",9,"Amp",0.188822488192538,"9:66189025-1","9:34169687-34169934"
"UBAP1",9,"Amp",0.188822488192538,"9:66189025-1","9:34179003-34252521"
"RP11-571F15.2",9,"Amp",0.188822488192538,"9:66189025-1","9:34191553-34191879"
"Y_RNA",9,"Amp",0.188822488192538,"9:66189025-1","9:34194810-34194905"
"AL353662.2",9,"Amp",0.188822488192538,"9:66189025-1","9:34195642-34195883"
"AL353662.1",9,"Amp",0.188822488192538,"9:66189025-1","9:34201271-34201513"
"RNA5SP282",9,"Amp",0.188822488192538,"9:66189025-1","9:34206132-34206239"
"RP11-571F15.3",9,"Amp",0.188822488192538,"9:66189025-1","9:34223982-34224626"
"KIF24",9,"Amp",0.188822488192538,"9:66189025-1","9:34252379-34329198"
"RNU2-50P",9,"Amp",0.188822488192538,"9:66189025-1","9:34282526-34282668"
"AL353662.4",9,"Amp",0.188822488192538,"9:66189025-1","9:34296377-34296428"
"SERPINH1P1",9,"Amp",0.188822488192538,"9:66189025-1","9:34318405-34319653"
"NUDT2",9,"Amp",0.188822488192538,"9:66189025-1","9:34329504-34343709"
"KIAA1161",9,"Amp",0.188822488192538,"9:66189025-1","9:34366668-34376851"
"C9orf24",9,"Amp",0.188822488192538,"9:66189025-1","9:34379017-34397830"
"Y_RNA",9,"Amp",0.188822488192538,"9:66189025-1","9:34389941-34390049"
"FAM219A",9,"Amp",0.188822488192538,"9:66189025-1","9:34398182-34458568"
"DNAI1",9,"Amp",0.188822488192538,"9:66189025-1","9:34457412-34520982"
"RN7SKP24",9,"Amp",0.188822488192538,"9:66189025-1","9:34478620-34478903"
"ENHO",9,"Amp",0.188822488192538,"9:66189025-1","9:34521038-34523039"
"RP11-296L22.8",9,"Amp",0.188822488192538,"9:66189025-1","9:34521525-34524239"
"RP11-296L22.7",9,"Amp",0.188822488192538,"9:66189025-1","9:34546522-34546994"
"CNTFR",9,"Amp",0.188822488192538,"9:66189025-1","9:34551430-34590121"
"CNTFR-AS1",9,"Amp",0.188822488192538,"9:66189025-1","9:34568013-34582827"
"RPP25L",9,"Amp",0.188822488192538,"9:66189025-1","9:34610483-34612101"
"DCTN3",9,"Amp",0.188822488192538,"9:66189025-1","9:34613548-34620515"
"ARID3C",9,"Amp",0.188822488192538,"9:66189025-1","9:34621376-34628104"
"SIGMAR1",9,"Amp",0.188822488192538,"9:66189025-1","9:34634719-34637806"
"GALT",9,"Amp",0.188822488192538,"9:66189025-1","9:34638130-34651032"
"GALT",9,"Amp",0.188822488192538,"9:66189025-1","9:34646642-34657110"
"IL11RA",9,"Amp",0.188822488192538,"9:66189025-1","9:34650699-34661889"
"CCL27",9,"Amp",0.188822488192538,"9:66189025-1","9:34661877-34664045"
"RP11-195F19.30",9,"Amp",0.188822488192538,"9:66189025-1","9:34661900-34666026"
"RP11-195F19.5",9,"Amp",0.188822488192538,"9:66189025-1","9:34664160-34666109"
"RP11-195F19.9",9,"Amp",0.188822488192538,"9:66189025-1","9:34665662-34681295"
"CCL19",9,"Amp",0.188822488192538,"9:66189025-1","9:34689564-34691274"
"CCL21",9,"Amp",0.188822488192538,"9:66189025-1","9:34709002-34710121"
"FAM205A",9,"Amp",0.188822488192538,"9:66189025-1","9:34723052-34729464"
"FAM205B",9,"Amp",0.188822488192538,"9:66189025-1","9:34832292-34838583"
"FAM205CP",9,"Amp",0.188822488192538,"9:66189025-1","9:34889061-34895775"
"GLULP4",9,"Amp",0.188822488192538,"9:66189025-1","9:34917172-34918293"
"YWHAZP6",9,"Amp",0.188822488192538,"9:66189025-1","9:34922181-34922918"
"KIAA1045",9,"Amp",0.188822488192538,"9:66189025-1","9:34957484-34982541"
"DNAJB5",9,"Amp",0.188822488192538,"9:66189025-1","9:34989638-34998897"
"SYF2P2",9,"Amp",0.188822488192538,"9:66189025-1","9:35010700-35011282"
"C9orf131",9,"Amp",0.188822488192538,"9:66189025-1","9:35041092-35045988"
"FLJ00273",9,"Amp",0.188822488192538,"9:66189025-1","9:35042390-35042824"
"RN7SL338P",9,"Amp",0.188822488192538,"9:66189025-1","9:35049268-35049558"
"VCP",9,"Amp",0.188822488192538,"9:66189025-1","9:35056061-35073246"
"FANCG",9,"Amp",0.188822488192538,"9:66189025-1","9:35073832-35080013"
"PIGO",9,"Amp",0.188822488192538,"9:66189025-1","9:35088685-35096591"
"RP11-182N22.8",9,"Amp",0.188822488192538,"9:66189025-1","9:35096375-35098138"
"STOML2",9,"Amp",0.188822488192538,"9:66189025-1","9:35099888-35103154"
"FAM214B",9,"Amp",0.188822488192538,"9:66189025-1","9:35104109-35116338"
"RP11-182N22.7",9,"Amp",0.188822488192538,"9:66189025-1","9:35147407-35149181"
"UNC13B",9,"Amp",0.188822488192538,"9:66189025-1","9:35161999-35405335"
"AL160274.1",9,"Amp",0.188822488192538,"9:66189025-1","9:35361056-35361262"
"ATP8B5P",9,"Amp",0.188822488192538,"9:66189025-1","9:35406752-35483026"
"ZFAND6P1",9,"Amp",0.188822488192538,"9:66189025-1","9:35449745-35450349"
"RUSC2",9,"Amp",0.188822488192538,"9:66189025-1","9:35490124-35561895"
"RPL36AP33",9,"Amp",0.188822488192538,"9:66189025-1","9:35507561-35507870"
"FAM166B",9,"Amp",0.188822488192538,"9:66189025-1","9:35561828-35563896"
"RP11-156G14.6",9,"Amp",0.188822488192538,"9:66189025-1","9:35592783-35592948"
"TESK1",9,"Amp",0.188822488192538,"9:66189025-1","9:35605367-35610038"
"MIR4667",9,"Amp",0.188822488192538,"9:66189025-1","9:35608091-35608156"
"CD72",9,"Amp",0.188822488192538,"9:66189025-1","9:35609530-35646807"
"RP11-331F9.3",9,"Amp",0.188822488192538,"9:66189025-1","9:35642511-35643514"
"RP11-331F9.4",9,"Amp",0.188822488192538,"9:66189025-1","9:35646267-35647096"
"SIT1",9,"Amp",0.188822488192538,"9:66189025-1","9:35649292-35650937"
"RMRP",9,"Amp",0.188822488192538,"9:66189025-1","9:35657748-35658015"
"CCDC107",9,"Amp",0.188822488192538,"9:66189025-1","9:35658301-35661508"
"ARHGEF39",9,"Amp",0.188822488192538,"9:66189025-1","9:35658872-35675863"
"RN7SL22P",9,"Amp",0.188822488192538,"9:66189025-1","9:35671773-35672039"
"CA9",9,"Amp",0.188822488192538,"9:66189025-1","9:35673853-35681156"
"TPM2",9,"Amp",0.188822488192538,"9:66189025-1","9:35681989-35691017"
"TLN1",9,"Amp",0.188822488192538,"9:66189025-1","9:35696945-35732392"
"CREB3",9,"Amp",0.188822488192538,"9:66189025-1","9:35732332-35737001"
"GBA2",9,"Amp",0.188822488192538,"9:66189025-1","9:35736863-35749983"
"RGP1",9,"Amp",0.188822488192538,"9:66189025-1","9:35749203-35758572"
"MSMP",9,"Amp",0.188822488192538,"9:66189025-1","9:35752987-35756610"
"RP11-112J3.15",9,"Amp",0.188822488192538,"9:66189025-1","9:35756709-35757937"
"RP11-112J3.16",9,"Amp",0.188822488192538,"9:66189025-1","9:35772160-35790429"
"NPR2",9,"Amp",0.188822488192538,"9:66189025-1","9:35792151-35809729"
"SPAG8",9,"Amp",0.188822488192538,"9:66189025-1","9:35808042-35812269"
"AL133410.1",9,"Amp",0.188822488192538,"9:66189025-1","9:35811473-35811547"
"HINT2",9,"Amp",0.188822488192538,"9:66189025-1","9:35812957-35815351"
"TMEM8B",9,"Amp",0.188822488192538,"9:66189025-1","9:35814448-35854844"
"FAM221B",9,"Amp",0.188822488192538,"9:66189025-1","9:35816388-35828744"
"OR13E1P",9,"Amp",0.188822488192538,"9:66189025-1","9:35859059-35859980"
"OR13J1",9,"Amp",0.188822488192538,"9:66189025-1","9:35869375-35870461"
"NDUFA5P4",9,"Amp",0.188822488192538,"9:66189025-1","9:35874807-35875191"
"HRCT1",9,"Amp",0.188822488192538,"9:66189025-1","9:35906189-35907138"
"LINC00961",9,"Amp",0.188822488192538,"9:66189025-1","9:35909480-35911683"
"RP11-327L3.3",9,"Amp",0.188822488192538,"9:66189025-1","9:35930009-35937148"
"PGAM1P2",9,"Amp",0.188822488192538,"9:66189025-1","9:35943207-35943931"
"OR2S2",9,"Amp",0.188822488192538,"9:66189025-1","9:35957105-35958151"
"YBX1P10",9,"Amp",0.188822488192538,"9:66189025-1","9:35971341-35972315"
"OR13C6P",9,"Amp",0.188822488192538,"9:66189025-1","9:35991333-35992282"
"OR13C7P",9,"Amp",0.188822488192538,"9:66189025-1","9:36002906-36003864"
"AL138834.1",9,"Amp",0.188822488192538,"9:66189025-1","9:36002993-36003660"
"OR2S1P",9,"Amp",0.188822488192538,"9:66189025-1","9:36013181-36014130"
"OR2AM1P",9,"Amp",0.188822488192538,"9:66189025-1","9:36021689-36022110"
"RECK",9,"Amp",0.188822488192538,"9:66189025-1","9:36036430-36124448"
"GLIPR2",9,"Amp",0.188822488192538,"9:66189025-1","9:36136732-36163910"
"CCIN",9,"Amp",0.188822488192538,"9:66189025-1","9:36169389-36171329"
"CLTA",9,"Amp",0.188822488192538,"9:66189025-1","9:36190853-36304778"
"GNE",9,"Amp",0.188822488192538,"9:66189025-1","9:36214438-36277053"
"RNU4-53P",9,"Amp",0.188822488192538,"9:66189025-1","9:36267780-36267919"
"HMGB3P24",9,"Amp",0.188822488192538,"9:66189025-1","9:36303496-36304921"
"RNF38",9,"Amp",0.188822488192538,"9:66189025-1","9:36336393-36487545"
"MELK",9,"Amp",0.188822488192538,"9:66189025-1","9:36572859-36677678"
"MIR4475",9,"Amp",0.188822488192538,"9:66189025-1","9:36823536-36823596"
"PAX5",9,"Amp",0.188822488192538,"9:66189025-1","9:36833272-37034103"
"RP11-344B23.2",9,"Amp",0.188822488192538,"9:66189025-1","9:36856552-36861372"
"MIR4540",9,"Amp",0.188822488192538,"9:66189025-1","9:36864251-36864305"
"MIR4476",9,"Amp",0.188822488192538,"9:66189025-1","9:36893459-36893528"
"RP11-297B17.3",9,"Amp",0.188822488192538,"9:66189025-1","9:37002694-37008037"
"RP11-297B17.2",9,"Amp",0.188822488192538,"9:66189025-1","9:37046832-37047234"
"RP11-465M18.1",9,"Amp",0.188822488192538,"9:66189025-1","9:37073528-37075789"
"RP11-220I1.5",9,"Amp",0.188822488192538,"9:66189025-1","9:37078810-37079773"
"RP11-220I1.1",9,"Amp",0.188822488192538,"9:66189025-1","9:37079893-37090398"
"RP11-220I1.2",9,"Amp",0.188822488192538,"9:66189025-1","9:37112545-37115487"
"ZCCHC7",9,"Amp",0.188822488192538,"9:66189025-1","9:37120536-37358146"
"Y_RNA",9,"Amp",0.188822488192538,"9:66189025-1","9:37160134-37160234"
"RP11-220I1.4",9,"Amp",0.188822488192538,"9:66189025-1","9:37205109-37205365"
"AL158155.1",9,"Amp",0.188822488192538,"9:66189025-1","9:37296020-37296101"
"Y_RNA",9,"Amp",0.188822488192538,"9:66189025-1","9:37322256-37322368"
"RP11-397D12.4",9,"Amp",0.188822488192538,"9:66189025-1","9:37383175-37384431"
"GRHPR",9,"Amp",0.188822488192538,"9:66189025-1","9:37422663-37436987"
"CHCHD4P3",9,"Amp",0.188822488192538,"9:66189025-1","9:37434174-37434583"
"ZBTB5",9,"Amp",0.188822488192538,"9:66189025-1","9:37438111-37465396"
"RN7SL463P",9,"Amp",0.188822488192538,"9:66189025-1","9:37459392-37459706"
"RP11-405L18.2",9,"Amp",0.188822488192538,"9:66189025-1","9:37477146-37478314"
"POLR1E",9,"Amp",0.188822488192538,"9:66189025-1","9:37485932-37503694"
"RP11-405L18.4",9,"Amp",0.188822488192538,"9:66189025-1","9:37490418-37490890"
"RP11-613M10.6",9,"Amp",0.188822488192538,"9:66189025-1","9:37509147-37510296"
"FBXO10",9,"Amp",0.188822488192538,"9:66189025-1","9:37510889-37588871"
"RP11-613M10.8",9,"Amp",0.188822488192538,"9:66189025-1","9:37512544-37592466"
"TOMM5",9,"Amp",0.188822488192538,"9:66189025-1","9:37582643-37592639"
"RP11-613M10.9",9,"Amp",0.188822488192538,"9:66189025-1","9:37588410-38068684"
"RAB1C",9,"Amp",0.188822488192538,"9:66189025-1","9:37636685-37637290"
"FRMPD1",9,"Amp",0.188822488192538,"9:66189025-1","9:37650997-37746901"
"RN7SKP171",9,"Amp",0.188822488192538,"9:66189025-1","9:37661744-37662046"
"TRMT10B",9,"Amp",0.188822488192538,"9:66189025-1","9:37753804-37778969"
"EXOSC3",9,"Amp",0.188822488192538,"9:66189025-1","9:37766975-37801434"
"DCAF10",9,"Amp",0.188822488192538,"9:66189025-1","9:37800499-37867663"
"RP11-3J10.7",9,"Amp",0.188822488192538,"9:66189025-1","9:37836041-37836391"
"PAICSP1",9,"Amp",0.188822488192538,"9:66189025-1","9:37878113-37879490"
"SLC25A51",9,"Amp",0.188822488192538,"9:66189025-1","9:37879400-37904350"
"RP11-3J10.4",9,"Amp",0.188822488192538,"9:66189025-1","9:37885680-37886387"
"SHB",9,"Amp",0.188822488192538,"9:66189025-1","9:37919131-38069210"
"RNU7-124P",9,"Amp",0.188822488192538,"9:66189025-1","9:37936704-37936765"
"U8",9,"Amp",0.188822488192538,"9:66189025-1","9:38147425-38147558"
"snoU13",9,"Amp",0.188822488192538,"9:66189025-1","9:38190404-38190504"
"RP11-113O24.3",9,"Amp",0.188822488192538,"9:66189025-1","9:38360424-38376427"
"ALDH1B1",9,"Amp",0.188822488192538,"9:66189025-1","9:38392661-38398658"
"IGFBPL1",9,"Amp",0.188822488192538,"9:66189025-1","9:38408991-38424444"
"RP11-403F21.1",9,"Amp",0.188822488192538,"9:66189025-1","9:38452779-38454067"
"RP11-403F21.3",9,"Amp",0.188822488192538,"9:66189025-1","9:38478468-38479347"
"RP11-392E22.1",9,"Amp",0.188822488192538,"9:66189025-1","9:38486856-38488335"
"VN1R48P",9,"Amp",0.188822488192538,"9:66189025-1","9:38504444-38505479"
"RP11-392E22.3",9,"Amp",0.188822488192538,"9:66189025-1","9:38526828-38527029"
"FAM220BP",9,"Amp",0.188822488192538,"9:66189025-1","9:38527094-38527909"
"RP11-392E22.12",9,"Amp",0.188822488192538,"9:66189025-1","9:38540564-38542762"
"ANKRD18A",9,"Amp",0.188822488192538,"9:66189025-1","9:38540566-38620657"
"ANKRD18A",9,"Amp",0.188822488192538,"9:66189025-1","9:38540566-38577204"
"CYP4F33P",9,"Amp",0.188822488192538,"9:66189025-1","9:38542311-38542566"
"RP11-392E22.10",9,"Amp",0.188822488192538,"9:66189025-1","9:38542386-38543212"
"RP11-392E22.11",9,"Amp",0.188822488192538,"9:66189025-1","9:38542476-38568419"
"RP11-392E22.5",9,"Amp",0.188822488192538,"9:66189025-1","9:38543101-38543443"
"SNX18P3",9,"Amp",0.188822488192538,"9:66189025-1","9:38566257-38568208"
"FAM201A",9,"Amp",0.188822488192538,"9:66189025-1","9:38620471-38624987"
"RP13-198D9.3",9,"Amp",0.188822488192538,"9:66189025-1","9:38643039-38643765"
"RNU6-765P",9,"Amp",0.188822488192538,"9:66189025-1","9:38680003-38680101"
"RP11-402N8.1",9,"Amp",0.188822488192538,"9:66189025-1","9:38804004-38851913"
"VN2R3P",9,"Amp",0.188822488192538,"9:66189025-1","9:39016966-39039591"
"CNTNAP3",9,"Amp",0.188822488192538,"9:66189025-1","9:39072764-39288312"
"CNTNAP3",9,"Amp",0.188822488192538,"9:66189025-1","9:39072764-39288312"
"RP11-290L7.2",9,"Amp",0.188822488192538,"9:66189025-1","9:39154072-39155476"
"RP11-290L7.5",9,"Amp",0.188822488192538,"9:66189025-1","9:39159068-39160316"
"RP11-290L7.3",9,"Amp",0.188822488192538,"9:66189025-1","9:39173791-39174510"
"RN7SL640P",9,"Amp",0.188822488192538,"9:66189025-1","9:39191097-39191355"
"SPATA31A1",9,"Amp",0.188822488192538,"9:66189025-1","9:39355699-39361956"
"RP11-347J14.4",9,"Amp",0.188822488192538,"9:66189025-1","9:39368376-39368790"
"FAM74A5",9,"Amp",0.188822488192538,"9:66189025-1","9:39371062-39376913"
